,on_trip_count,money_spent,taxi_free_rate,average_decline_rate,waiting_customers,highest_decline_rate,no_response_call,lowest_decline_rate,total_call,averange_speed,no_response_rate,finished_count,average_waiting_time
708,451.0,8.68294080168e+17,"(2299.0, 0.57475)",0.0,"(1250, 0)",0.0,610.0,0.0,3243.0,3.59961321797,0.188097440641,932.0,4385.57522124
709,450.0,8.68294080168e+17,"(2298.0, 0.5745)",0.0,"(1252, 0)",0.0,610.0,0.0,3245.0,3.79515648434,0.187981510015,933.0,4374.21286031
710,451.0,8.68294080168e+17,"(2297.0, 0.57425)",0.0,"(1252, 0)",0.0,611.0,0.0,3247.0,3.68090622191,0.188173698799,933.0,4388.09734513
711,451.0,8.68294080168e+17,"(2295.0, 0.57375)",0.0,"(1254, 0)",0.0,611.0,0.0,3249.0,3.64226603922,0.188057863958,933.0,4388.09734513
712,452.0,8.68294080168e+17,"(2293.0, 0.57325)",0.0,"(1255, 0)",0.0,611.0,0.0,3251.0,3.67624273453,0.187942171639,933.0,4401.98675497
713,451.0,8.68294080168e+17,"(2292.0, 0.573)",0.0,"(1257, 0)",0.0,611.0,0.0,3253.0,3.50878129343,0.18782662158,934.0,4389.12610619
714,451.0,8.68294080168e+17,"(2291.0, 0.57275)",0.0,"(1258, 0)",0.0,611.0,0.0,3255.0,3.56507597023,0.187711213518,935.0,4391.0840708
715,451.0,8.68294080168e+17,"(2289.0, 0.57225)",0.0,"(1260, 0)",0.0,611.0,0.0,3257.0,3.60789874819,0.187595947191,935.0,4391.0840708
716,452.0,8.68294080168e+17,"(2288.0, 0.572)",0.0,"(1260, 0)",0.0,612.0,0.0,3259.0,3.60114553854,0.187787664928,935.0,4405.09933775
717,453.0,8.68294080168e+17,"(2286.0, 0.5715)",0.0,"(1261, 0)",0.0,612.0,0.0,3261.0,3.6549213167,0.1876724931,935.0,4419.08590308
718,454.0,8.68294080168e+17,"(2286.0, 0.5715)",0.0,"(1260, 0)",0.0,612.0,0.0,3263.0,3.61639423085,0.187557462458,937.0,4437.72527473
719,455.0,8.68294080168e+17,"(2284.0, 0.571)",0.0,"(1261, 0)",0.0,612.0,0.0,3265.0,3.61183714564,0.187442572741,937.0,4451.64473684
720,455.0,8.68294080168e+17,"(2283.0, 0.57075)",0.0,"(1262, 0)",0.0,612.0,0.0,3267.0,3.4902667583,0.187327823691,938.0,4453.32236842
721,455.0,8.68294080168e+17,"(2283.0, 0.57075)",0.0,"(1262, 0)",0.0,613.0,0.0,3269.0,3.45023120135,0.187519118997,939.0,4454.76973684
722,456.0,8.68294080168e+17,"(2281.0, 0.57025)",0.0,"(1263, 0)",0.0,613.0,0.0,3271.0,3.53054855412,0.187404463467,939.0,4468.71991247
723,453.0,8.68294080168e+17,"(2283.0, 0.57075)",0.0,"(1264, 0)",0.0,613.0,0.0,3273.0,3.42189663592,0.18728994806,943.0,4434.81277533
724,454.0,8.68294080168e+17,"(2282.0, 0.5705)",0.0,"(1264, 0)",0.0,614.0,0.0,3275.0,3.49508709271,0.187480916031,943.0,4448.93406593
725,452.0,8.68294080168e+17,"(2283.0, 0.57075)",0.0,"(1265, 0)",0.0,615.0,0.0,3277.0,3.45818872601,0.1876716509,945.0,4423.01324503
726,451.0,8.68294080168e+17,"(2282.0, 0.5705)",0.0,"(1267, 0)",0.0,615.0,0.0,3279.0,3.45440226272,0.187557182068,946.0,4409.60176991
727,453.0,8.68294080168e+17,"(2280.0, 0.57)",0.0,"(1267, 0)",0.0,615.0,0.0,3281.0,3.4286462433,0.187442852789,946.0,4438.21585903
728,453.0,8.68294080168e+17,"(2279.0, 0.56975)",0.0,"(1268, 0)",0.0,615.0,0.0,3283.0,3.46672028071,0.187328662808,947.0,4441.45374449
729,453.0,8.68294080168e+17,"(2277.0, 0.56925)",0.0,"(1270, 0)",0.0,615.0,0.0,3285.0,3.48137780697,0.187214611872,947.0,4441.45374449
730,454.0,8.68294080168e+17,"(2275.0, 0.56875)",0.0,"(1271, 0)",0.0,615.0,0.0,3287.0,3.28207785446,0.187100699726,947.0,4455.75824176
731,454.0,8.68294080168e+17,"(2273.0, 0.56825)",0.0,"(1273, 0)",0.0,615.0,0.0,3289.0,3.43540362886,0.186986926117,947.0,4455.75824176
732,454.0,8.68294080168e+17,"(2272.0, 0.568)",0.0,"(1274, 0)",0.0,616.0,0.0,3291.0,3.22129416436,0.187177149802,947.0,4455.75824176
733,453.0,8.68294080168e+17,"(2272.0, 0.568)",0.0,"(1275, 0)",0.0,617.0,0.0,3293.0,3.44489513541,0.187367142423,948.0,4442.74229075
734,456.0,8.68294080168e+17,"(2271.0, 0.56775)",0.0,"(1273, 0)",0.0,618.0,0.0,3295.0,3.43887222473,0.187556904401,948.0,4485.85339168
735,456.0,8.68294080168e+17,"(2270.0, 0.5675)",0.0,"(1274, 0)",0.0,619.0,0.0,3297.0,3.39648616325,0.187746436154,948.0,4485.85339168
736,457.0,8.68294080168e+17,"(2269.0, 0.56725)",0.0,"(1274, 0)",0.0,620.0,0.0,3299.0,3.3649515833,0.187935738102,948.0,4500.16375546
737,456.0,8.68294080168e+17,"(2268.0, 0.567)",0.0,"(1276, 0)",0.0,620.0,0.0,3301.0,3.34067139746,0.18782187216,949.0,4486.3785558
738,456.0,8.68294080168e+17,"(2267.0, 0.56675)",0.0,"(1277, 0)",0.0,621.0,0.0,3303.0,3.38234022123,0.188010899183,949.0,4486.3785558
739,455.0,8.68294080168e+17,"(2266.0, 0.5665)",0.0,"(1279, 0)",0.0,621.0,0.0,3305.0,3.42886478896,0.187897125567,950.0,4474.83552632
740,456.0,8.68294080168e+17,"(2264.0, 0.566)",0.0,"(1280, 0)",0.0,621.0,0.0,3307.0,3.46859115796,0.187783489568,950.0,4489.33260394
741,457.0,8.68294080168e+17,"(2262.0, 0.5655)",0.0,"(1281, 0)",0.0,621.0,0.0,3309.0,3.46767951038,0.187669990934,950.0,4503.79912664
742,457.0,8.68294080168e+17,"(2260.0, 0.565)",0.0,"(1283, 0)",0.0,621.0,0.0,3311.0,3.39116631918,0.187556629417,950.0,4503.79912664
743,457.0,8.68294080168e+17,"(2259.0, 0.56475)",0.0,"(1284, 0)",0.0,622.0,0.0,3313.0,3.52398675243,0.187745246001,950.0,4503.79912664
744,457.0,8.68294080168e+17,"(2258.0, 0.5645)",0.0,"(1285, 0)",0.0,623.0,0.0,3315.0,3.52032825438,0.187933634992,950.0,4503.79912664
745,461.0,8.68294080168e+17,"(2257.0, 0.56425)",0.0,"(1282, 0)",0.0,624.0,0.0,3317.0,3.23533300842,0.188121796804,950.0,4561.55844156
746,461.0,8.68294080168e+17,"(2255.0, 0.56375)",0.0,"(1284, 0)",0.0,624.0,0.0,3319.0,3.3430936652,0.188008436276,950.0,4561.55844156
747,461.0,8.68294080168e+17,"(2255.0, 0.56375)",0.0,"(1284, 0)",0.0,625.0,0.0,3321.0,3.46438644167,0.188196326408,951.0,4564.15584416
748,461.0,8.68294080168e+17,"(2254.0, 0.5635)",0.0,"(1285, 0)",0.0,626.0,0.0,3323.0,3.24293405537,0.18838399037,951.0,4564.15584416
749,461.0,8.68294080168e+17,"(2253.0, 0.56325)",0.0,"(1286, 0)",0.0,627.0,0.0,3325.0,3.36317291082,0.188571428571,951.0,4564.15584416
750,461.0,8.68294080168e+17,"(2253.0, 0.56325)",0.0,"(1286, 0)",0.0,629.0,0.0,3327.0,3.25080030176,0.189059212504,951.0,4564.15584416
751,462.0,8.68294080168e+17,"(2251.0, 0.56275)",0.0,"(1287, 0)",0.0,629.0,0.0,3329.0,3.20167290329,0.188945629318,951.0,4578.62850972
752,462.0,8.68294080168e+17,"(2249.0, 0.56225)",0.0,"(1289, 0)",0.0,629.0,0.0,3331.0,3.24431579022,0.188832182528,951.0,4578.62850972
753,461.0,8.68294080168e+17,"(2248.0, 0.562)",0.0,"(1291, 0)",0.0,629.0,0.0,3333.0,3.20411782842,0.188718871887,952.0,4565.64935065
754,462.0,8.68294080168e+17,"(2247.0, 0.56175)",0.0,"(1291, 0)",0.0,630.0,0.0,3335.0,3.21487730421,0.188905547226,952.0,4580.21598272
755,461.0,8.68294080168e+17,"(2246.0, 0.5615)",0.0,"(1293, 0)",0.0,630.0,0.0,3337.0,3.28561140512,0.188792328439,953.0,4566.81818182
756,463.0,8.68294080168e+17,"(2245.0, 0.56125)",0.0,"(1292, 0)",0.0,631.0,0.0,3339.0,3.16293334487,0.188978736149,953.0,4596.01293103
757,463.0,8.68294080168e+17,"(2244.0, 0.561)",0.0,"(1293, 0)",0.0,631.0,0.0,3341.0,3.23908752901,0.188865609099,954.0,4596.75646552
758,463.0,8.68294080168e+17,"(2242.0, 0.5605)",0.0,"(1295, 0)",0.0,631.0,0.0,3343.0,3.37362249515,0.18875261741,954.0,4596.75646552
759,463.0,8.68294080168e+17,"(2241.0, 0.56025)",0.0,"(1296, 0)",0.0,632.0,0.0,3345.0,3.18200400743,0.188938714499,954.0,4596.75646552
760,465.0,8.68294080168e+17,"(2240.0, 0.56)",0.0,"(1295, 0)",0.0,632.0,0.0,3347.0,3.2157497089,0.188825814162,955.0,4643.43347639
761,466.0,8.68294080168e+17,"(2239.0, 0.55975)",0.0,"(1295, 0)",0.0,633.0,0.0,3349.0,3.24049136531,0.189011645267,955.0,4657.93361884
762,468.0,8.68294080168e+17,"(2237.0, 0.55925)",0.0,"(1295, 0)",0.0,633.0,0.0,3351.0,3.26918287689,0.188898836168,955.0,4686.81236674
763,470.0,8.68294080168e+17,"(2235.0, 0.55875)",0.0,"(1295, 0)",0.0,633.0,0.0,3353.0,3.27569815721,0.188786161646,955.0,4715.50955414
764,470.0,8.68294080168e+17,"(2233.0, 0.55825)",0.0,"(1297, 0)",0.0,633.0,0.0,3355.0,3.21992854939,0.188673621461,955.0,4715.50955414
765,470.0,8.68294080168e+17,"(2231.0, 0.55775)",0.0,"(1299, 0)",0.0,633.0,0.0,3357.0,3.24331540396,0.188561215371,955.0,4715.50955414
766,470.0,8.68294080168e+17,"(2230.0, 0.5575)",0.0,"(1300, 0)",0.0,633.0,0.0,3359.0,3.17396948306,0.188448943138,956.0,4716.75159236
767,472.0,8.68294080168e+17,"(2228.0, 0.557)",0.0,"(1300, 0)",0.0,633.0,0.0,3361.0,3.06846680138,0.188336804522,956.0,4745.45454545
768,473.0,8.68294080168e+17,"(2229.0, 0.55725)",0.0,"(1298, 0)",0.0,635.0,0.0,3363.0,3.07937024068,0.188819506393,957.0,4761.29746835
769,475.0,8.68294080168e+17,"(2228.0, 0.557)",0.0,"(1297, 0)",0.0,636.0,0.0,3365.0,3.05821929441,0.189004457652,957.0,4789.75840336
770,478.0,8.68294080168e+17,"(2227.0, 0.55675)",0.0,"(1295, 0)",0.0,637.0,0.0,3367.0,3.19973083417,0.189189189189,957.0,4832.09812109
771,478.0,8.68294080168e+17,"(2226.0, 0.5565)",0.0,"(1296, 0)",0.0,637.0,0.0,3369.0,3.28002474293,0.189076877412,958.0,4834.85386221
772,479.0,8.68294080168e+17,"(2224.0, 0.556)",0.0,"(1297, 0)",0.0,637.0,0.0,3371.0,3.19115325066,0.188964698902,958.0,4848.90625
773,480.0,8.68294080168e+17,"(2222.0, 0.5555)",0.0,"(1298, 0)",0.0,637.0,0.0,3373.0,3.30512375315,0.188852653424,958.0,4862.93139293
774,478.0,8.68294080168e+17,"(2222.0, 0.5555)",0.0,"(1300, 0)",0.0,637.0,0.0,3375.0,3.22605209782,0.188740740741,960.0,4836.57620042
775,481.0,8.68294080168e+17,"(2220.0, 0.555)",0.0,"(1299, 0)",0.0,637.0,0.0,3377.0,3.33941414359,0.188628960616,960.0,4878.82780083
776,481.0,8.68294080168e+17,"(2218.0, 0.5545)",0.0,"(1301, 0)",0.0,637.0,0.0,3379.0,3.19731557583,0.188517312814,960.0,4878.82780083
777,481.0,8.68294080168e+17,"(2217.0, 0.55425)",0.0,"(1302, 0)",0.0,638.0,0.0,3381.0,3.2836543595,0.188701567584,960.0,4878.82780083
778,481.0,8.68294080168e+17,"(2216.0, 0.554)",0.0,"(1303, 0)",0.0,639.0,0.0,3383.0,3.08206916348,0.188885604493,960.0,4878.82780083
779,482.0,8.68294080168e+17,"(2214.0, 0.5535)",0.0,"(1304, 0)",0.0,639.0,0.0,3385.0,3.28056100777,0.188774002954,960.0,4892.91925466
780,482.0,8.68294080168e+17,"(2212.0, 0.553)",0.0,"(1306, 0)",0.0,639.0,0.0,3387.0,3.36176021602,0.188662533215,960.0,4892.91925466
781,483.0,8.68294080168e+17,"(2212.0, 0.553)",0.0,"(1305, 0)",0.0,639.0,0.0,3387.0,3.28503810084,0.188662533215,960.0,4907.01446281
782,483.0,8.68294080168e+17,"(2212.0, 0.553)",0.0,"(1305, 0)",0.0,639.0,0.0,3387.0,3.26296546116,0.188662533215,960.0,4907.01446281
783,483.0,8.68294080168e+17,"(2213.0, 0.55325)",0.0,"(1304, 0)",0.0,639.0,0.0,3387.0,3.17615053763,0.188662533215,961.0,4930.90909091
784,482.0,8.68294080168e+17,"(2214.0, 0.5535)",0.0,"(1304, 0)",0.0,639.0,0.0,3387.0,3.32461685293,0.188662533215,962.0,4918.94409938
785,481.0,8.68294080168e+17,"(2215.0, 0.55375)",0.0,"(1304, 0)",0.0,639.0,0.0,3387.0,3.30270394028,0.188662533215,963.0,4905.40456432
786,482.0,8.68294080168e+17,"(2215.0, 0.55375)",0.0,"(1303, 0)",0.0,639.0,0.0,3387.0,3.28301910653,0.188662533215,963.0,4919.65838509
787,484.0,8.68294080168e+17,"(2215.0, 0.55375)",0.0,"(1301, 0)",0.0,639.0,0.0,3387.0,3.08684021692,0.188662533215,963.0,4948.05154639
788,482.0,8.68294080168e+17,"(2218.0, 0.5545)",0.0,"(1300, 0)",0.0,639.0,0.0,3387.0,3.24648719196,0.188662533215,966.0,4921.64596273
789,483.0,8.68294080168e+17,"(2218.0, 0.5545)",0.0,"(1299, 0)",0.0,639.0,0.0,3387.0,3.22857441597,0.188662533215,966.0,4935.92975207
790,484.0,8.68294080168e+17,"(2218.0, 0.5545)",0.0,"(1298, 0)",0.0,639.0,0.0,3387.0,3.190313749,0.188662533215,966.0,4950.18556701
791,484.0,8.68294080168e+17,"(2218.0, 0.5545)",0.0,"(1298, 0)",0.0,639.0,0.0,3387.0,3.20154798156,0.188662533215,966.0,4950.18556701
792,481.0,8.68294080168e+17,"(2221.0, 0.55525)",0.0,"(1298, 0)",0.0,639.0,0.0,3387.0,3.17455039677,0.188662533215,969.0,4912.15767635
793,480.0,8.68294080168e+17,"(2222.0, 0.5555)",0.0,"(1298, 0)",0.0,639.0,0.0,3387.0,3.32735389939,0.188662533215,970.0,4898.76299376
794,481.0,8.68294080168e+17,"(2222.0, 0.5555)",0.0,"(1297, 0)",0.0,639.0,0.0,3387.0,3.04757062227,0.188662533215,970.0,4913.30912863
795,481.0,8.68294080168e+17,"(2223.0, 0.55575)",0.0,"(1296, 0)",0.0,639.0,0.0,3387.0,3.19547877691,0.188662533215,971.0,4915.58091286
796,481.0,8.68294080168e+17,"(2224.0, 0.556)",0.0,"(1295, 0)",0.0,639.0,0.0,3387.0,3.07809784009,0.188662533215,972.0,4917.10580913
797,483.0,8.68294080168e+17,"(2224.0, 0.556)",0.0,"(1293, 0)",0.0,639.0,0.0,3387.0,3.14807276859,0.188662533215,972.0,4946.18801653
798,480.0,8.68294080168e+17,"(2227.0, 0.55675)",0.0,"(1293, 0)",0.0,639.0,0.0,3387.0,3.17754593999,0.188662533215,975.0,4928.7006237
799,478.0,8.68294080168e+17,"(2229.0, 0.55725)",0.0,"(1293, 0)",0.0,639.0,0.0,3387.0,3.22130081741,0.188662533215,977.0,4901.96242171
800,477.0,8.68294080168e+17,"(2230.0, 0.5575)",0.0,"(1293, 0)",0.0,639.0,0.0,3387.0,3.26652776111,0.188662533215,978.0,4887.89748954
801,479.0,8.68294080168e+17,"(2230.0, 0.5575)",0.0,"(1291, 0)",0.0,639.0,0.0,3387.0,3.20715564313,0.188662533215,978.0,4917.59375
802,477.0,8.68294080168e+17,"(2232.0, 0.558)",0.0,"(1291, 0)",0.0,639.0,0.0,3387.0,3.26330206828,0.188662533215,980.0,4890.25104603
803,478.0,8.68294080168e+17,"(2232.0, 0.558)",0.0,"(1290, 0)",0.0,639.0,0.0,3387.0,3.37889474645,0.188662533215,980.0,4905.18789144
804,478.0,8.68294080168e+17,"(2232.0, 0.558)",0.0,"(1290, 0)",0.0,639.0,0.0,3387.0,3.24702594767,0.188662533215,980.0,4905.18789144
805,478.0,8.68294080168e+17,"(2232.0, 0.558)",0.0,"(1290, 0)",0.0,639.0,0.0,3387.0,3.14296673415,0.188662533215,980.0,4905.18789144
806,479.0,8.68294080168e+17,"(2232.0, 0.558)",0.0,"(1289, 0)",0.0,639.0,0.0,3387.0,3.17719485612,0.188662533215,980.0,4920.15625
807,479.0,8.68294080168e+17,"(2233.0, 0.55825)",0.0,"(1288, 0)",0.0,639.0,0.0,3387.0,3.27732692135,0.188662533215,981.0,4920.90625
808,479.0,8.68294080168e+17,"(2233.0, 0.55825)",0.0,"(1288, 0)",0.0,639.0,0.0,3387.0,3.18727735693,0.188662533215,981.0,4920.90625
809,480.0,8.68294080168e+17,"(2233.0, 0.55825)",0.0,"(1287, 0)",0.0,639.0,0.0,3387.0,3.15311349913,0.188662533215,981.0,4935.9043659
810,480.0,8.68294080168e+17,"(2233.0, 0.55825)",0.0,"(1287, 0)",0.0,639.0,0.0,3387.0,3.02571070826,0.188662533215,981.0,4935.9043659
811,479.0,8.68294080168e+17,"(2235.0, 0.55875)",0.0,"(1286, 0)",0.0,639.0,0.0,3387.0,3.19160165946,0.188662533215,983.0,4922.53125
812,477.0,8.68294080168e+17,"(2237.0, 0.55925)",0.0,"(1286, 0)",0.0,639.0,0.0,3387.0,2.97725564969,0.188662533215,985.0,4896.37029289
813,477.0,8.68294080168e+17,"(2238.0, 0.5595)",0.0,"(1285, 0)",0.0,639.0,0.0,3387.0,3.18452787104,0.188662533215,986.0,4897.81380753
814,477.0,8.68294080168e+17,"(2238.0, 0.5595)",0.0,"(1285, 0)",0.0,639.0,0.0,3387.0,3.03602069522,0.188662533215,986.0,4897.81380753
815,476.0,8.68294080168e+17,"(2239.0, 0.55975)",0.0,"(1285, 0)",0.0,639.0,0.0,3387.0,3.02132643454,0.188662533215,987.0,4884.81132075
816,475.0,8.68294080168e+17,"(2240.0, 0.56)",0.0,"(1285, 0)",0.0,639.0,0.0,3387.0,3.1649578312,0.188662533215,988.0,4870.46218487
817,475.0,8.68294080168e+17,"(2240.0, 0.56)",0.0,"(1285, 0)",0.0,639.0,0.0,3387.0,2.9469333212,0.188662533215,988.0,4870.46218487
818,475.0,8.68294080168e+17,"(2240.0, 0.56)",0.0,"(1285, 0)",0.0,639.0,0.0,3387.0,3.00229935451,0.188662533215,988.0,4870.46218487
819,475.0,8.68294080168e+17,"(2240.0, 0.56)",0.0,"(1285, 0)",0.0,639.0,0.0,3387.0,3.07511863068,0.188662533215,988.0,4870.46218487
820,475.0,8.68294080168e+17,"(2240.0, 0.56)",0.0,"(1285, 0)",0.0,639.0,0.0,3387.0,3.10407899021,0.188662533215,988.0,4870.46218487
821,473.0,8.68294080168e+17,"(2242.0, 0.5605)",0.0,"(1285, 0)",0.0,639.0,0.0,3387.0,3.05100493294,0.188662533215,990.0,4841.23417722
822,472.0,8.68294080168e+17,"(2243.0, 0.56075)",0.0,"(1285, 0)",0.0,639.0,0.0,3387.0,3.04739650711,0.188662533215,991.0,4829.30232558
823,472.0,8.68294080168e+17,"(2243.0, 0.56075)",0.0,"(1285, 0)",0.0,639.0,0.0,3387.0,3.13413833965,0.188662533215,991.0,4829.30232558
824,470.0,8.68294080168e+17,"(2245.0, 0.56125)",0.0,"(1285, 0)",0.0,639.0,0.0,3387.0,2.99635971362,0.188662533215,993.0,4801.05095541
825,470.0,8.68294080168e+17,"(2246.0, 0.5615)",0.0,"(1284, 0)",0.0,639.0,0.0,3387.0,3.06475740653,0.188662533215,994.0,4803.12101911
826,470.0,8.68294080168e+17,"(2247.0, 0.56175)",0.0,"(1283, 0)",0.0,639.0,0.0,3387.0,2.97459299293,0.188662533215,995.0,4804.10828025
827,471.0,8.68294080168e+17,"(2247.0, 0.56175)",0.0,"(1282, 0)",0.0,639.0,0.0,3387.0,3.08781811147,0.188662533215,995.0,4820.21186441
828,472.0,8.68294080168e+17,"(2247.0, 0.56175)",0.0,"(1281, 0)",0.0,639.0,0.0,3387.0,2.94118893813,0.188662533215,995.0,4836.27906977
829,472.0,8.68294080168e+17,"(2247.0, 0.56175)",0.0,"(1281, 0)",0.0,639.0,0.0,3387.0,2.94605931653,0.188662533215,995.0,4836.27906977
830,470.0,8.68294080168e+17,"(2249.0, 0.56225)",0.0,"(1281, 0)",0.0,639.0,0.0,3387.0,3.05390060671,0.188662533215,997.0,4821.78343949
831,470.0,8.68294080168e+17,"(2249.0, 0.56225)",0.0,"(1281, 0)",0.0,639.0,0.0,3387.0,3.02881419362,0.188662533215,997.0,4821.78343949
832,469.0,8.68294080168e+17,"(2251.0, 0.56275)",0.0,"(1280, 0)",0.0,639.0,0.0,3387.0,2.85693248471,0.188662533215,999.0,4807.75531915
833,469.0,8.68294080168e+17,"(2251.0, 0.56275)",0.0,"(1280, 0)",0.0,639.0,0.0,3387.0,2.9873834016,0.188662533215,999.0,4807.75531915
834,470.0,8.68294080168e+17,"(2251.0, 0.56275)",0.0,"(1279, 0)",0.0,639.0,0.0,3387.0,2.92960511111,0.188662533215,999.0,4824.10828025
835,470.0,8.68294080168e+17,"(2251.0, 0.56275)",0.0,"(1279, 0)",0.0,639.0,0.0,3387.0,3.00381728752,0.188662533215,999.0,4824.10828025
836,470.0,8.68294080168e+17,"(2251.0, 0.56275)",0.0,"(1279, 0)",0.0,639.0,0.0,3387.0,2.97448356126,0.188662533215,999.0,4824.10828025
837,470.0,8.68294080168e+17,"(2251.0, 0.56275)",0.0,"(1279, 0)",0.0,639.0,0.0,3387.0,2.96305342055,0.188662533215,999.0,4824.10828025
838,470.0,8.68294080168e+17,"(2251.0, 0.56275)",0.0,"(1279, 0)",0.0,639.0,0.0,3387.0,2.94813220707,0.188662533215,999.0,4824.10828025
839,469.0,8.68294080168e+17,"(2252.0, 0.563)",0.0,"(1279, 0)",0.0,639.0,0.0,3387.0,2.95211691604,0.188662533215,1000.0,4809.79787234
840,469.0,8.68294080168e+17,"(2252.0, 0.563)",0.0,"(1279, 0)",0.0,639.0,0.0,3387.0,2.95296000388,0.188662533215,1000.0,4809.79787234
841,468.0,8.68294080168e+17,"(2253.0, 0.56325)",0.0,"(1279, 0)",0.0,639.0,0.0,3387.0,2.96794229443,0.188662533215,1001.0,4795.26652452
842,467.0,8.68294080168e+17,"(2254.0, 0.5635)",0.0,"(1279, 0)",0.0,639.0,0.0,3387.0,2.9632339119,0.188662533215,1002.0,4780.8974359
843,467.0,8.68294080168e+17,"(2254.0, 0.5635)",0.0,"(1279, 0)",0.0,639.0,0.0,3387.0,3.10698219483,0.188662533215,1002.0,4780.8974359
844,467.0,8.68294080168e+17,"(2254.0, 0.5635)",0.0,"(1279, 0)",0.0,639.0,0.0,3387.0,3.02618790426,0.188662533215,1002.0,4780.8974359
845,467.0,8.68294080168e+17,"(2254.0, 0.5635)",0.0,"(1279, 0)",0.0,639.0,0.0,3387.0,3.01309604055,0.188662533215,1002.0,4780.8974359
846,468.0,8.68294080168e+17,"(2254.0, 0.5635)",0.0,"(1278, 0)",0.0,639.0,0.0,3387.0,3.03871572538,0.188662533215,1002.0,4797.76119403
847,466.0,8.68294080168e+17,"(2256.0, 0.564)",0.0,"(1278, 0)",0.0,639.0,0.0,3387.0,2.90471693609,0.188662533215,1004.0,4769.19700214
848,466.0,8.68294080168e+17,"(2256.0, 0.564)",0.0,"(1278, 0)",0.0,639.0,0.0,3387.0,2.95569189477,0.188662533215,1004.0,4769.19700214
849,466.0,8.68294080168e+17,"(2256.0, 0.564)",0.0,"(1278, 0)",0.0,639.0,0.0,3387.0,3.02218737803,0.188662533215,1004.0,4769.19700214
850,465.0,8.68294080168e+17,"(2257.0, 0.56425)",0.0,"(1278, 0)",0.0,639.0,0.0,3387.0,3.01164513984,0.188662533215,1005.0,4753.58369099
851,465.0,8.68294080168e+17,"(2257.0, 0.56425)",0.0,"(1278, 0)",0.0,639.0,0.0,3387.0,2.94196418472,0.188662533215,1005.0,4753.58369099
852,465.0,8.68294080168e+17,"(2257.0, 0.56425)",0.0,"(1278, 0)",0.0,639.0,0.0,3387.0,3.0034028071,0.188662533215,1005.0,4753.58369099
853,466.0,8.68294080168e+17,"(2257.0, 0.56425)",0.0,"(1277, 0)",0.0,639.0,0.0,3387.0,3.08277853359,0.188662533215,1005.0,4770.80299786
854,466.0,8.68294080168e+17,"(2257.0, 0.56425)",0.0,"(1277, 0)",0.0,639.0,0.0,3387.0,2.83975011036,0.188662533215,1005.0,4770.80299786
855,466.0,8.68294080168e+17,"(2257.0, 0.56425)",0.0,"(1277, 0)",0.0,639.0,0.0,3387.0,2.99222479548,0.188662533215,1005.0,4770.80299786
856,465.0,8.68294080168e+17,"(2258.0, 0.5645)",0.0,"(1277, 0)",0.0,639.0,0.0,3387.0,3.03991308012,0.188662533215,1006.0,4756.70600858
857,466.0,8.68294080168e+17,"(2258.0, 0.5645)",0.0,"(1276, 0)",0.0,639.0,0.0,3387.0,3.14936129216,0.188662533215,1006.0,4774.04710921
858,466.0,8.68294080168e+17,"(2259.0, 0.56475)",0.0,"(1275, 0)",0.0,639.0,0.0,3387.0,3.00671541536,0.188662533215,1007.0,4777.96573876
859,468.0,8.68294080168e+17,"(2259.0, 0.56475)",0.0,"(1273, 0)",0.0,639.0,0.0,3387.0,2.8707241642,0.188662533215,1007.0,4812.53731343
860,469.0,8.68294080168e+17,"(2259.0, 0.56475)",0.0,"(1272, 0)",0.0,639.0,0.0,3387.0,2.89901363804,0.188662533215,1007.0,4829.74468085
861,469.0,8.68294080168e+17,"(2259.0, 0.56475)",0.0,"(1272, 0)",0.0,639.0,0.0,3387.0,2.95495995032,0.188662533215,1007.0,4829.74468085
862,469.0,8.68294080168e+17,"(2259.0, 0.56475)",0.0,"(1272, 0)",0.0,639.0,0.0,3387.0,2.78785757834,0.188662533215,1007.0,4829.74468085
863,469.0,8.68294080168e+17,"(2259.0, 0.56475)",0.0,"(1272, 0)",0.0,639.0,0.0,3387.0,2.97062717939,0.188662533215,1007.0,4829.74468085
864,469.0,8.68294080168e+17,"(2259.0, 0.56475)",0.0,"(1272, 0)",0.0,639.0,0.0,3387.0,2.98463244707,0.188662533215,1007.0,4829.74468085
865,469.0,8.68294080168e+17,"(2259.0, 0.56475)",0.0,"(1272, 0)",0.0,639.0,0.0,3387.0,2.89830182805,0.188662533215,1007.0,4829.74468085
866,469.0,8.68294080168e+17,"(2259.0, 0.56475)",0.0,"(1272, 0)",0.0,639.0,0.0,3387.0,2.9154618085,0.188662533215,1007.0,4829.74468085
867,468.0,8.68294080168e+17,"(2260.0, 0.565)",0.0,"(1272, 0)",0.0,639.0,0.0,3387.0,2.93635766664,0.188662533215,1008.0,4812.98507463
868,468.0,8.68294080168e+17,"(2260.0, 0.565)",0.0,"(1272, 0)",0.0,639.0,0.0,3387.0,2.7752793634,0.188662533215,1008.0,4812.98507463
869,468.0,8.68294080168e+17,"(2261.0, 0.56525)",0.0,"(1271, 0)",0.0,639.0,0.0,3387.0,2.963821623,0.188662533215,1009.0,4815.15991471
870,467.0,8.68294080168e+17,"(2263.0, 0.56575)",0.0,"(1270, 0)",0.0,639.0,0.0,3387.0,2.80128248578,0.188662533215,1011.0,4800.99358974
