,on_trip_count,money_spent,taxi_free_rate,average_decline_rate,waiting_customers,highest_decline_rate,no_response_call,lowest_decline_rate,total_call,averange_speed,no_response_rate,finished_count,average_waiting_time
534,442.0,34650.0,"(2504.0, 0.626)",0.0,"(1054, 0)",0.0,375.0,0.0,2685.0,5.03330381371,0.139664804469,814.0,4008.8261851
535,441.0,34725.0,"(2500.0, 0.625)",0.0,"(1059, 0)",0.0,375.0,0.0,2690.0,5.16199992271,0.139405204461,815.0,4000.31674208
536,441.0,34800.0,"(2496.0, 0.624)",0.0,"(1063, 0)",0.0,375.0,0.0,2695.0,4.94378382716,0.139146567718,816.0,4003.33710407
537,439.0,34860.0,"(2494.0, 0.6235)",0.0,"(1067, 0)",0.0,376.0,0.0,2700.0,5.01934690472,0.139259259259,818.0,3987.64772727
538,440.0,34920.0,"(2492.0, 0.623)",0.0,"(1068, 0)",0.0,377.0,0.0,2705.0,4.94713969468,0.139371534196,820.0,4000.57823129
539,441.0,34965.0,"(2490.0, 0.6225)",0.0,"(1069, 0)",0.0,379.0,0.0,2710.0,4.89057065108,0.139852398524,821.0,4012.77149321
540,443.0,35040.0,"(2485.0, 0.62125)",0.0,"(1072, 0)",0.0,379.0,0.0,2715.0,4.81847743067,0.139594843462,821.0,4031.18243243
541,447.0,35100.0,"(2481.0, 0.62025)",0.0,"(1072, 0)",0.0,380.0,0.0,2720.0,4.93406723217,0.139705882353,821.0,4067.64508929
542,446.0,35175.0,"(2477.0, 0.61925)",0.0,"(1077, 0)",0.0,380.0,0.0,2725.0,5.03056700329,0.139449541284,822.0,4061.51006711
543,447.0,35235.0,"(2474.0, 0.6185)",0.0,"(1079, 0)",0.0,381.0,0.0,2730.0,5.01124542156,0.13956043956,823.0,4071.36160714
544,450.0,35310.0,"(2471.0, 0.61775)",0.0,"(1079, 0)",0.0,381.0,0.0,2735.0,4.78449725013,0.139305301645,825.0,4100.92017738
545,449.0,35340.0,"(2471.0, 0.61775)",0.0,"(1080, 0)",0.0,384.0,0.0,2740.0,4.6229868811,0.140145985401,827.0,4097.46666667
546,450.0,35400.0,"(2468.0, 0.617)",0.0,"(1082, 0)",0.0,385.0,0.0,2745.0,4.80872721615,0.140255009107,828.0,4107.63858093
547,451.0,35460.0,"(2464.0, 0.616)",0.0,"(1085, 0)",0.0,386.0,0.0,2750.0,4.77478062435,0.140363636364,828.0,4116.70353982
548,450.0,35535.0,"(2460.0, 0.615)",0.0,"(1090, 0)",0.0,386.0,0.0,2755.0,4.90194685947,0.140108892922,829.0,4108.63636364
549,454.0,35595.0,"(2456.0, 0.614)",0.0,"(1090, 0)",0.0,387.0,0.0,2760.0,4.88879070975,0.140217391304,829.0,4144.91208791
550,455.0,35655.0,"(2453.0, 0.61325)",0.0,"(1092, 0)",0.0,388.0,0.0,2765.0,4.96600494409,0.140325497288,830.0,4154.63815789
551,454.0,35730.0,"(2449.0, 0.61225)",0.0,"(1097, 0)",0.0,388.0,0.0,2770.0,4.79704331947,0.140072202166,831.0,4146.69230769
552,457.0,35775.0,"(2446.0, 0.6115)",0.0,"(1097, 0)",0.0,390.0,0.0,2775.0,4.94932043933,0.140540540541,831.0,4173.76637555
553,458.0,35820.0,"(2444.0, 0.611)",0.0,"(1098, 0)",0.0,392.0,0.0,2780.0,4.85837548899,0.141007194245,832.0,4183.85620915
554,457.0,35880.0,"(2443.0, 0.61075)",0.0,"(1100, 0)",0.0,393.0,0.0,2785.0,4.72464850536,0.141113105925,835.0,4178.38427948
555,456.0,35940.0,"(2441.0, 0.61025)",0.0,"(1103, 0)",0.0,394.0,0.0,2790.0,4.8544008377,0.141218637993,837.0,4171.01750547
556,456.0,36000.0,"(2439.0, 0.60975)",0.0,"(1105, 0)",0.0,395.0,0.0,2795.0,4.67516827125,0.141323792487,839.0,4171.57549234
557,457.0,36060.0,"(2435.0, 0.60875)",0.0,"(1108, 0)",0.0,396.0,0.0,2800.0,4.76376642557,0.141428571429,839.0,4180.70960699
558,460.0,36120.0,"(2432.0, 0.608)",0.0,"(1108, 0)",0.0,397.0,0.0,2805.0,4.61885570627,0.141532976827,840.0,4208.85032538
559,459.0,36195.0,"(2429.0, 0.60725)",0.0,"(1112, 0)",0.0,397.0,0.0,2810.0,4.73319262644,0.14128113879,842.0,4202.57608696
560,461.0,36255.0,"(2425.0, 0.60625)",0.0,"(1114, 0)",0.0,398.0,0.0,2815.0,4.75278060319,0.141385435169,842.0,4220.74675325
561,462.0,36330.0,"(2420.0, 0.605)",0.0,"(1118, 0)",0.0,398.0,0.0,2820.0,4.89760268486,0.141134751773,842.0,4229.80561555
562,462.0,36405.0,"(2417.0, 0.60425)",0.0,"(1121, 0)",0.0,398.0,0.0,2825.0,4.989682678,0.140884955752,844.0,4233.11015119
563,463.0,36480.0,"(2412.0, 0.603)",0.0,"(1125, 0)",0.0,398.0,0.0,2830.0,4.73327321672,0.140636042403,844.0,4242.1875
564,463.0,36540.0,"(2408.0, 0.602)",0.0,"(1129, 0)",0.0,399.0,0.0,2835.0,4.87644182617,0.140740740741,844.0,4242.1875
565,464.0,36600.0,"(2404.0, 0.601)",0.0,"(1132, 0)",0.0,400.0,0.0,2840.0,4.6904585771,0.140845070423,844.0,4251.29032258
566,464.0,36660.0,"(2401.0, 0.60025)",0.0,"(1135, 0)",0.0,401.0,0.0,2845.0,4.75150317295,0.140949033392,845.0,4252.51612903
567,462.0,36720.0,"(2400.0, 0.6)",0.0,"(1138, 0)",0.0,402.0,0.0,2850.0,4.77908432298,0.141052631579,848.0,4237.19222462
568,463.0,36780.0,"(2396.0, 0.599)",0.0,"(1141, 0)",0.0,403.0,0.0,2855.0,4.67598322535,0.1411558669,848.0,4246.42241379
569,462.0,36840.0,"(2393.0, 0.59825)",0.0,"(1145, 0)",0.0,404.0,0.0,2860.0,4.76072894651,0.141258741259,849.0,4238.32613391
570,462.0,36885.0,"(2393.0, 0.59825)",0.0,"(1145, 0)",0.0,406.0,0.0,2865.0,4.78964079245,0.141710296684,852.0,4244.2224622
571,463.0,36930.0,"(2391.0, 0.59775)",0.0,"(1146, 0)",0.0,408.0,0.0,2870.0,4.62041263576,0.142160278746,853.0,4255.73275862
572,463.0,37005.0,"(2389.0, 0.59725)",0.0,"(1148, 0)",0.0,408.0,0.0,2875.0,4.78325240115,0.141913043478,856.0,4258.99784483
573,464.0,37065.0,"(2386.0, 0.5965)",0.0,"(1150, 0)",0.0,409.0,0.0,2880.0,4.68923486855,0.142013888889,857.0,4269.61290323
574,470.0,37125.0,"(2382.0, 0.5955)",0.0,"(1148, 0)",0.0,410.0,0.0,2885.0,4.69967170103,0.142114384749,857.0,4324.9044586
575,469.0,37185.0,"(2380.0, 0.595)",0.0,"(1151, 0)",0.0,411.0,0.0,2890.0,4.52246517377,0.142214532872,859.0,4318.56382979
576,469.0,37245.0,"(2379.0, 0.59475)",0.0,"(1152, 0)",0.0,412.0,0.0,2895.0,4.69568244709,0.14231433506,862.0,4321.69148936
577,468.0,37305.0,"(2376.0, 0.594)",0.0,"(1156, 0)",0.0,413.0,0.0,2900.0,4.58887813571,0.142413793103,863.0,4313.69936034
578,470.0,37380.0,"(2372.0, 0.593)",0.0,"(1158, 0)",0.0,413.0,0.0,2905.0,4.67402769656,0.142168674699,864.0,4335.38216561
579,470.0,37425.0,"(2370.0, 0.5925)",0.0,"(1160, 0)",0.0,415.0,0.0,2910.0,4.37232714089,0.142611683849,865.0,4336.49681529
580,471.0,37485.0,"(2369.0, 0.59225)",0.0,"(1160, 0)",0.0,416.0,0.0,2915.0,4.50583792299,0.142710120069,868.0,4349.65042373
581,472.0,37530.0,"(2366.0, 0.5915)",0.0,"(1162, 0)",0.0,418.0,0.0,2920.0,4.32210048341,0.143150684932,868.0,4358.8794926
582,473.0,37590.0,"(2364.0, 0.591)",0.0,"(1163, 0)",0.0,419.0,0.0,2925.0,4.44859237922,0.143247863248,870.0,4371.93037975
583,472.0,37665.0,"(2360.0, 0.59)",0.0,"(1168, 0)",0.0,419.0,0.0,2930.0,4.46120797138,0.143003412969,871.0,4364.17547569
584,473.0,37740.0,"(2356.0, 0.589)",0.0,"(1171, 0)",0.0,419.0,0.0,2935.0,4.31636951657,0.142759795571,872.0,4375.18987342
585,473.0,37800.0,"(2353.0, 0.58825)",0.0,"(1174, 0)",0.0,420.0,0.0,2940.0,4.5797541957,0.142857142857,873.0,4378.5443038
586,475.0,37860.0,"(2349.0, 0.58725)",0.0,"(1176, 0)",0.0,421.0,0.0,2945.0,4.47008541215,0.142954159593,873.0,4397.07983193
587,473.0,37905.0,"(2349.0, 0.58725)",0.0,"(1178, 0)",0.0,423.0,0.0,2950.0,4.43774520417,0.143389830508,876.0,4382.5
588,471.0,37965.0,"(2347.0, 0.58675)",0.0,"(1182, 0)",0.0,424.0,0.0,2955.0,4.40314941666,0.143485617597,878.0,4368.24152542
589,471.0,38010.0,"(2346.0, 0.5865)",0.0,"(1183, 0)",0.0,426.0,0.0,2960.0,4.28737736712,0.143918918919,880.0,4371.13347458
590,467.0,38040.0,"(2348.0, 0.587)",0.0,"(1185, 0)",0.0,429.0,0.0,2965.0,4.41322636112,0.144688026981,884.0,4338.78205128
591,466.0,38115.0,"(2346.0, 0.5865)",0.0,"(1188, 0)",0.0,429.0,0.0,2970.0,4.35115171766,0.144444444444,887.0,4331.40256959
592,466.0,38190.0,"(2343.0, 0.58575)",0.0,"(1191, 0)",0.0,429.0,0.0,2975.0,4.4253225454,0.144201680672,889.0,4333.68308351
593,466.0,38250.0,"(2340.0, 0.585)",0.0,"(1194, 0)",0.0,430.0,0.0,2980.0,4.49243942442,0.144295302013,890.0,4334.5503212
594,467.0,38325.0,"(2335.0, 0.58375)",0.0,"(1198, 0)",0.0,430.0,0.0,2985.0,4.43056656584,0.14405360134,890.0,4344.32692308
595,470.0,38385.0,"(2331.0, 0.58275)",0.0,"(1199, 0)",0.0,431.0,0.0,2990.0,4.39967699183,0.144147157191,890.0,4373.50318471
596,471.0,38460.0,"(2328.0, 0.582)",0.0,"(1201, 0)",0.0,431.0,0.0,2995.0,4.26903199515,0.143906510851,892.0,4388.38983051
597,472.0,38520.0,"(2324.0, 0.581)",0.0,"(1204, 0)",0.0,432.0,0.0,3000.0,4.29049566099,0.144,892.0,4398.04439746
598,475.0,38580.0,"(2323.0, 0.58075)",0.0,"(1202, 0)",0.0,433.0,0.0,3005.0,4.25170866517,0.144093178037,895.0,4430.67226891
599,473.0,38640.0,"(2321.0, 0.58025)",0.0,"(1206, 0)",0.0,434.0,0.0,3010.0,4.47285915425,0.144186046512,897.0,4414.52531646
600,474.0,38715.0,"(2316.0, 0.579)",0.0,"(1210, 0)",0.0,434.0,0.0,3015.0,4.29314037052,0.143946932007,897.0,4424.17894737
601,478.0,38760.0,"(2313.0, 0.57825)",0.0,"(1209, 0)",0.0,436.0,0.0,3020.0,4.19911030502,0.144370860927,897.0,4462.51565762
602,478.0,38835.0,"(2309.0, 0.57725)",0.0,"(1213, 0)",0.0,436.0,0.0,3025.0,4.26109259413,0.144132231405,898.0,4464.48851775
603,480.0,38880.0,"(2306.0, 0.5765)",0.0,"(1214, 0)",0.0,438.0,0.0,3030.0,4.30909379414,0.144554455446,898.0,4483.53430353
604,481.0,38955.0,"(2302.0, 0.5755)",0.0,"(1217, 0)",0.0,438.0,0.0,3035.0,4.34418636363,0.14431630972,899.0,4493.55809129
605,482.0,38970.0,"(2301.0, 0.57525)",0.0,"(1217, 0)",0.0,439.0,0.0,3037.0,4.34841564148,0.144550543299,899.0,4503.04347826
606,483.0,39000.0,"(2300.0, 0.575)",0.0,"(1217, 0)",0.0,439.0,0.0,3039.0,4.37474133974,0.144455412965,900.0,4515.06198347
607,483.0,39030.0,"(2299.0, 0.57475)",0.0,"(1218, 0)",0.0,439.0,0.0,3041.0,4.24946652314,0.144360407761,901.0,4516.48760331
608,480.0,39060.0,"(2300.0, 0.575)",0.0,"(1220, 0)",0.0,439.0,0.0,3043.0,4.21415121412,0.14426552744,904.0,4492.51559252
609,480.0,39090.0,"(2299.0, 0.57475)",0.0,"(1221, 0)",0.0,439.0,0.0,3045.0,4.29303611789,0.144170771757,905.0,4493.35758836
610,478.0,39105.0,"(2300.0, 0.575)",0.0,"(1222, 0)",0.0,440.0,0.0,3047.0,4.07429219511,0.14440433213,907.0,4477.4217119
611,478.0,39120.0,"(2299.0, 0.57475)",0.0,"(1223, 0)",0.0,441.0,0.0,3049.0,4.15527275328,0.144637586094,907.0,4477.4217119
612,480.0,39150.0,"(2297.0, 0.57425)",0.0,"(1223, 0)",0.0,441.0,0.0,3051.0,4.22594601985,0.144542772861,907.0,4496.97505198
613,481.0,39180.0,"(2296.0, 0.574)",0.0,"(1223, 0)",0.0,441.0,0.0,3053.0,4.13050047338,0.144448083852,908.0,4507.87344398
614,481.0,39180.0,"(2297.0, 0.57425)",0.0,"(1222, 0)",0.0,443.0,0.0,3055.0,4.26188890615,0.145008183306,909.0,4510.6120332
615,482.0,39195.0,"(2296.0, 0.574)",0.0,"(1222, 0)",0.0,444.0,0.0,3057.0,4.3567582346,0.145240431796,909.0,4520.37267081
616,482.0,39210.0,"(2295.0, 0.57375)",0.0,"(1223, 0)",0.0,445.0,0.0,3059.0,4.21451654664,0.145472376594,909.0,4520.37267081
617,482.0,39225.0,"(2294.0, 0.5735)",0.0,"(1224, 0)",0.0,446.0,0.0,3061.0,4.25483793988,0.145704018295,909.0,4520.37267081
618,479.0,39255.0,"(2295.0, 0.57375)",0.0,"(1226, 0)",0.0,446.0,0.0,3063.0,4.20594153208,0.145608880183,912.0,4497.5625
619,480.0,39270.0,"(2295.0, 0.57375)",0.0,"(1225, 0)",0.0,447.0,0.0,3065.0,4.1121000661,0.145840130506,913.0,4509.38669439
620,480.0,39300.0,"(2293.0, 0.57325)",0.0,"(1227, 0)",0.0,447.0,0.0,3067.0,4.2098728832,0.145745027714,913.0,4509.38669439
621,480.0,39330.0,"(2292.0, 0.573)",0.0,"(1228, 0)",0.0,447.0,0.0,3069.0,4.16711089885,0.145650048876,914.0,4510.16632017
622,479.0,39345.0,"(2294.0, 0.5735)",0.0,"(1227, 0)",0.0,448.0,0.0,3071.0,4.12747817509,0.14588082058,917.0,4502.5625
623,480.0,39360.0,"(2293.0, 0.57325)",0.0,"(1227, 0)",0.0,449.0,0.0,3073.0,3.83587108928,0.146111291897,917.0,4512.62993763
624,484.0,39390.0,"(2292.0, 0.573)",0.0,"(1224, 0)",0.0,449.0,0.0,3075.0,3.92850039099,0.146016260163,918.0,4554.64948454
625,484.0,39420.0,"(2291.0, 0.57275)",0.0,"(1225, 0)",0.0,449.0,0.0,3077.0,3.95506624823,0.145921351966,919.0,4555.26804124
626,484.0,39450.0,"(2289.0, 0.57225)",0.0,"(1227, 0)",0.0,449.0,0.0,3079.0,4.06500628483,0.145826567067,919.0,4555.26804124
627,484.0,39480.0,"(2287.0, 0.57175)",0.0,"(1229, 0)",0.0,449.0,0.0,3081.0,4.0610892441,0.145731905226,919.0,4555.26804124
628,484.0,39510.0,"(2286.0, 0.5715)",0.0,"(1230, 0)",0.0,449.0,0.0,3083.0,4.10509569388,0.145637366202,920.0,4556.22680412
629,483.0,39540.0,"(2286.0, 0.5715)",0.0,"(1231, 0)",0.0,449.0,0.0,3085.0,3.91695276388,0.145542949757,922.0,4547.3553719
630,481.0,39570.0,"(2286.0, 0.5715)",0.0,"(1233, 0)",0.0,449.0,0.0,3087.0,4.0555814104,0.145448655653,924.0,4531.86721992
631,483.0,39600.0,"(2284.0, 0.571)",0.0,"(1233, 0)",0.0,449.0,0.0,3089.0,4.02503523624,0.145354483652,924.0,4552.25206612
632,484.0,39615.0,"(2284.0, 0.571)",0.0,"(1232, 0)",0.0,450.0,0.0,3091.0,4.01179822934,0.145583953413,925.0,4563.37113402
633,484.0,39645.0,"(2284.0, 0.571)",0.0,"(1232, 0)",0.0,450.0,0.0,3093.0,4.01672202051,0.145489815713,927.0,4566.74226804
634,484.0,39660.0,"(2284.0, 0.571)",0.0,"(1232, 0)",0.0,451.0,0.0,3095.0,4.08715346671,0.145718901454,928.0,4569.71134021
635,485.0,39690.0,"(2282.0, 0.5705)",0.0,"(1233, 0)",0.0,451.0,0.0,3097.0,4.073051057,0.145624798192,928.0,4579.90740741
636,489.0,39705.0,"(2281.0, 0.57025)",0.0,"(1230, 0)",0.0,452.0,0.0,3099.0,3.87854001378,0.145853501129,928.0,4620.39795918
637,489.0,39735.0,"(2282.0, 0.5705)",0.0,"(1229, 0)",0.0,452.0,0.0,3101.0,3.82103518917,0.145759432441,931.0,4627.62244898
638,490.0,39765.0,"(2281.0, 0.57025)",0.0,"(1229, 0)",0.0,452.0,0.0,3103.0,3.88566350715,0.145665485015,932.0,4638.91038697
639,490.0,39795.0,"(2279.0, 0.56975)",0.0,"(1231, 0)",0.0,452.0,0.0,3105.0,3.96078923257,0.145571658615,932.0,4638.91038697
640,489.0,39810.0,"(2280.0, 0.57)",0.0,"(1231, 0)",0.0,453.0,0.0,3107.0,3.87065550425,0.145799806888,934.0,4631.44897959
641,486.0,39825.0,"(2283.0, 0.57075)",0.0,"(1231, 0)",0.0,454.0,0.0,3109.0,3.94708763812,0.146027661628,938.0,4605.92402464
642,488.0,39855.0,"(2281.0, 0.57025)",0.0,"(1231, 0)",0.0,454.0,0.0,3111.0,3.68621720442,0.145933783349,938.0,4626.47239264
643,487.0,39885.0,"(2280.0, 0.57)",0.0,"(1233, 0)",0.0,454.0,0.0,3113.0,3.93626914489,0.145840025699,939.0,4617.57172131
644,486.0,39915.0,"(2280.0, 0.57)",0.0,"(1234, 0)",0.0,454.0,0.0,3115.0,3.87804610138,0.145746388443,941.0,4610.26694045
645,483.0,39945.0,"(2281.0, 0.57025)",0.0,"(1236, 0)",0.0,454.0,0.0,3117.0,4.05459630008,0.145652871351,944.0,4584.76239669
646,484.0,39975.0,"(2280.0, 0.57)",0.0,"(1236, 0)",0.0,454.0,0.0,3119.0,3.79738158262,0.14555947419,945.0,4596.98969072
647,483.0,39990.0,"(2280.0, 0.57)",0.0,"(1237, 0)",0.0,455.0,0.0,3121.0,3.78588997691,0.145786606857,946.0,4588.10950413
648,482.0,40020.0,"(2279.0, 0.56975)",0.0,"(1239, 0)",0.0,455.0,0.0,3123.0,3.78450169365,0.145693243676,947.0,4580.2173913
649,482.0,40035.0,"(2278.0, 0.5695)",0.0,"(1240, 0)",0.0,456.0,0.0,3125.0,3.96572337304,0.14592,947.0,4580.2173913
650,483.0,40065.0,"(2276.0, 0.569)",0.0,"(1241, 0)",0.0,456.0,0.0,3127.0,4.07496076998,0.145826670931,947.0,4590.89876033
651,483.0,40095.0,"(2274.0, 0.5685)",0.0,"(1243, 0)",0.0,456.0,0.0,3129.0,3.94814917519,0.14573346117,947.0,4590.89876033
652,483.0,40125.0,"(2272.0, 0.568)",0.0,"(1245, 0)",0.0,456.0,0.0,3131.0,3.87931445471,0.145640370489,947.0,4590.89876033
653,481.0,40155.0,"(2272.0, 0.568)",0.0,"(1247, 0)",0.0,456.0,0.0,3133.0,3.91381283333,0.145547398659,949.0,4571.8879668
654,480.0,40185.0,"(2271.0, 0.56775)",0.0,"(1249, 0)",0.0,456.0,0.0,3135.0,3.93069719175,0.145454545455,950.0,4563.36798337
655,480.0,40200.0,"(2270.0, 0.5675)",0.0,"(1250, 0)",0.0,457.0,0.0,3137.0,3.85977227624,0.145680586548,950.0,4563.36798337
656,478.0,40215.0,"(2271.0, 0.56775)",0.0,"(1251, 0)",0.0,458.0,0.0,3139.0,3.98799474287,0.145906339599,952.0,4543.77870564
657,478.0,40245.0,"(2270.0, 0.5675)",0.0,"(1252, 0)",0.0,458.0,0.0,3141.0,3.97378654418,0.145813435212,953.0,4545.84551148
658,477.0,40275.0,"(2269.0, 0.56725)",0.0,"(1254, 0)",0.0,458.0,0.0,3143.0,3.87246005154,0.145720649061,954.0,4535.93096234
659,477.0,40305.0,"(2268.0, 0.567)",0.0,"(1255, 0)",0.0,458.0,0.0,3145.0,4.01354557071,0.145627980922,955.0,4536.46443515
660,477.0,40305.0,"(2268.0, 0.567)",0.0,"(1255, 0)",0.0,460.0,0.0,3147.0,3.82522289216,0.146170956466,955.0,4536.46443515
661,477.0,40320.0,"(2270.0, 0.5675)",0.0,"(1253, 0)",0.0,461.0,0.0,3149.0,3.68510976411,0.146395681169,958.0,4541.76778243
662,477.0,40335.0,"(2271.0, 0.56775)",0.0,"(1252, 0)",0.0,462.0,0.0,3151.0,3.90246807248,0.146620120597,960.0,4544.93723849
663,478.0,40350.0,"(2271.0, 0.56775)",0.0,"(1251, 0)",0.0,463.0,0.0,3153.0,3.9611281191,0.146844275293,961.0,4557.15031315
664,479.0,40380.0,"(2269.0, 0.56725)",0.0,"(1252, 0)",0.0,463.0,0.0,3155.0,3.73508848548,0.14675118859,961.0,4568.40625
665,477.0,40410.0,"(2269.0, 0.56725)",0.0,"(1254, 0)",0.0,463.0,0.0,3157.0,3.61888867508,0.146658219829,963.0,4549.14225941
666,478.0,40440.0,"(2267.0, 0.56675)",0.0,"(1255, 0)",0.0,463.0,0.0,3159.0,3.6551752088,0.146565368788,963.0,4560.50104384
667,477.0,40470.0,"(2266.0, 0.5665)",0.0,"(1257, 0)",0.0,463.0,0.0,3161.0,3.79311324107,0.146472635242,964.0,4550.46025105
668,477.0,40500.0,"(2264.0, 0.566)",0.0,"(1259, 0)",0.0,463.0,0.0,3163.0,3.62341975195,0.146380018969,964.0,4550.46025105
669,475.0,40530.0,"(2264.0, 0.566)",0.0,"(1261, 0)",0.0,463.0,0.0,3165.0,3.73874977545,0.146287519747,966.0,4533.08823529
670,473.0,40560.0,"(2264.0, 0.566)",0.0,"(1263, 0)",0.0,463.0,0.0,3167.0,3.85033841702,0.146195137354,968.0,4513.35443038
671,473.0,40575.0,"(2263.0, 0.56575)",0.0,"(1264, 0)",0.0,464.0,0.0,3169.0,3.90308892588,0.146418428526,968.0,4513.35443038
672,475.0,40605.0,"(2261.0, 0.56525)",0.0,"(1264, 0)",0.0,464.0,0.0,3171.0,3.91192138201,0.146326080101,968.0,4536.74369748
673,473.0,40605.0,"(2263.0, 0.56575)",0.0,"(1264, 0)",0.0,466.0,0.0,3173.0,3.84327372031,0.146864166404,970.0,4515.03164557
674,473.0,40635.0,"(2261.0, 0.56525)",0.0,"(1266, 0)",0.0,466.0,0.0,3175.0,3.76409045325,0.146771653543,970.0,4515.03164557
675,474.0,40665.0,"(2260.0, 0.565)",0.0,"(1266, 0)",0.0,466.0,0.0,3177.0,3.68826570359,0.146679257161,971.0,4528.45263158
676,474.0,40680.0,"(2260.0, 0.565)",0.0,"(1266, 0)",0.0,467.0,0.0,3179.0,3.74188761644,0.146901541365,972.0,4529.71578947
677,474.0,40710.0,"(2259.0, 0.56475)",0.0,"(1267, 0)",0.0,467.0,0.0,3181.0,3.92020906296,0.146809179503,973.0,4539.69473684
678,475.0,40725.0,"(2258.0, 0.5645)",0.0,"(1267, 0)",0.0,468.0,0.0,3183.0,3.6291409669,0.147031102733,973.0,4551.52310924
679,474.0,40740.0,"(2258.0, 0.5645)",0.0,"(1268, 0)",0.0,469.0,0.0,3185.0,3.8752972003,0.147252747253,974.0,4541.77894737
680,472.0,40770.0,"(2258.0, 0.5645)",0.0,"(1270, 0)",0.0,469.0,0.0,3187.0,3.78342888686,0.147160338877,976.0,4521.27906977
681,470.0,40800.0,"(2258.0, 0.5645)",0.0,"(1272, 0)",0.0,469.0,0.0,3189.0,3.8200559596,0.14706804641,978.0,4501.17834395
682,470.0,40815.0,"(2257.0, 0.56425)",0.0,"(1273, 0)",0.0,470.0,0.0,3191.0,3.75775661193,0.147289251018,978.0,4501.17834395
683,469.0,40845.0,"(2256.0, 0.564)",0.0,"(1275, 0)",0.0,470.0,0.0,3193.0,3.7541356727,0.147196993423,979.0,4489.72340426
684,470.0,40860.0,"(2255.0, 0.56375)",0.0,"(1275, 0)",0.0,471.0,0.0,3195.0,3.85034027785,0.147417840376,979.0,4501.97452229
685,469.0,40890.0,"(2254.0, 0.5635)",0.0,"(1277, 0)",0.0,471.0,0.0,3197.0,3.67542933632,0.147325617767,980.0,4491.12765957
686,470.0,40920.0,"(2252.0, 0.563)",0.0,"(1278, 0)",0.0,471.0,0.0,3199.0,3.84291045145,0.147233510472,980.0,4503.43949045
687,470.0,40935.0,"(2251.0, 0.56275)",0.0,"(1279, 0)",0.0,472.0,0.0,3201.0,3.75474734757,0.14745392065,980.0,4503.43949045
688,469.0,40965.0,"(2251.0, 0.56275)",0.0,"(1280, 0)",0.0,472.0,0.0,3203.0,3.77974063248,0.147361848267,982.0,4494.70212766
689,469.0,40995.0,"(2249.0, 0.56225)",0.0,"(1282, 0)",0.0,472.0,0.0,3205.0,3.7301117553,0.147269890796,982.0,4494.70212766
690,470.0,41025.0,"(2247.0, 0.56175)",0.0,"(1283, 0)",0.0,472.0,0.0,3207.0,3.785803765,0.14717804802,982.0,4507.13375796
691,469.0,41040.0,"(2248.0, 0.562)",0.0,"(1283, 0)",0.0,473.0,0.0,3209.0,3.60012745124,0.147397943285,984.0,4500.86170213
692,469.0,41055.0,"(2247.0, 0.56175)",0.0,"(1284, 0)",0.0,474.0,0.0,3211.0,3.64984875836,0.147617564622,984.0,4500.86170213
693,467.0,41085.0,"(2247.0, 0.56175)",0.0,"(1286, 0)",0.0,474.0,0.0,3213.0,3.50408518772,0.147525676937,986.0,4479.13461538
694,468.0,41115.0,"(2245.0, 0.56125)",0.0,"(1287, 0)",0.0,474.0,0.0,3215.0,3.56613552726,0.147433903577,986.0,4491.7803838
695,467.0,41145.0,"(2244.0, 0.561)",0.0,"(1289, 0)",0.0,474.0,0.0,3217.0,3.47322597934,0.147342244327,987.0,4482.11538462
696,470.0,41175.0,"(2242.0, 0.5605)",0.0,"(1288, 0)",0.0,474.0,0.0,3219.0,3.56908373158,0.147250698975,987.0,4520.06369427
697,470.0,41205.0,"(2240.0, 0.56)",0.0,"(1290, 0)",0.0,474.0,0.0,3221.0,3.62453837685,0.147159267308,987.0,4520.06369427
698,469.0,41235.0,"(2239.0, 0.55975)",0.0,"(1292, 0)",0.0,474.0,0.0,3223.0,3.62667060939,0.147067949116,988.0,4508.71276596
699,469.0,41265.0,"(2238.0, 0.5595)",0.0,"(1293, 0)",0.0,474.0,0.0,3225.0,3.4993848993,0.146976744186,989.0,4509.4787234
700,470.0,41295.0,"(2236.0, 0.559)",0.0,"(1294, 0)",0.0,474.0,0.0,3227.0,3.51939546926,0.146885652309,989.0,4522.19745223
701,471.0,41325.0,"(2235.0, 0.55875)",0.0,"(1294, 0)",0.0,474.0,0.0,3229.0,3.41795304802,0.146794673273,990.0,4536.16525424
702,471.0,41355.0,"(2234.0, 0.5585)",0.0,"(1295, 0)",0.0,474.0,0.0,3231.0,3.48225769409,0.146703806871,991.0,4537.43644068
703,471.0,41385.0,"(2232.0, 0.558)",0.0,"(1297, 0)",0.0,474.0,0.0,3233.0,3.53913114536,0.146613052892,991.0,4537.43644068
704,473.0,41400.0,"(2232.0, 0.558)",0.0,"(1295, 0)",0.0,475.0,0.0,3235.0,3.57534278734,0.146831530139,992.0,4563.16455696
705,475.0,41415.0,"(2231.0, 0.55775)",0.0,"(1294, 0)",0.0,476.0,0.0,3237.0,3.4849364696,0.147049737411,992.0,4588.42436975
706,475.0,41445.0,"(2229.0, 0.55725)",0.0,"(1296, 0)",0.0,476.0,0.0,3239.0,3.64663685995,0.146958937944,992.0,4588.42436975
707,476.0,41475.0,"(2229.0, 0.55725)",0.0,"(1295, 0)",0.0,476.0,0.0,3241.0,3.49058330878,0.14686825054,994.0,4602.67295597
